,NZ_EPISODIC_LIFE_CYCLE_EVENT_ID_IDX,NZ_EPISODIC_CUSTOMER_SOURCE_ID_IDX,NZ_EPISODIC_BILLING_ACCOUNT_SOURCE_ID_IDX,NZ_EPISODIC_SERVICE_SOURCE_ID_TXT,NZ_EPISODIC_D_SERVICE_KEY_TXT,NZ_EPISODIC_D_CUSTOMER_KEY_TXT,NZ_EPISODIC_D_BILLING_ACCOUNT_KEY_TXT,SURVEYID,SURVEY_STATUS_DISPLAY,NZ_EPISODIC_SURVEY_CATEGORY_ALT,NZ_EPISODIC_SURVEY_DISPLAY_NAME_ALT,NZ_EPISODIC_EXTRACT_DATE_TIME_DT,NZ_CREATIONDATE_73_DT,NZ_RESPONSEDATE_73_DT,NZ_REMINDEDDATE_73_DT,NZ_CANCEL_CANCEL_CHANGE_OF_ADDRESS_ALT,NZ_CANCEL_COMPANION_MOVING_SEPARATE_PLAN_ALT,NZ_CANCEL_CSAT_REASON_CMT,NZ_CANCEL_CSAT_SCORE_SCALE,NZ_CANCEL_IMPORTANT_IMPROVEMENT_CMT,NZ_CANCEL_LIKELY_TO_RECOMMEND_SCALE,NZ_CANCEL_NEW_PROVIDER_ALT,NZ_CANCEL_NEW_PROVIDER_BROADBAND_ALT,NZ_CANCEL_NEW_PROVIDER_BROADBAND_CMT,NZ_CANCEL_NEW_PROVIDER_BROADBAND_OTHER_ALT,NZ_CANCEL_NEW_PROVIDER_MOBILE_ALT,NZ_CANCEL_NEW_PROVIDER_MOBILE_CMT,NZ_CANCEL_NEW_PROVIDER_MOBILE_OTHER_ALT,NZ_CANCEL_REASON_CANCEL_CMT,NZ_CANCEL_REL_LIKELY_TO_RECOMMEND_SCALE,NZ_CANCEL_SAT_COMMUNICATION_ABOUT_YOUR_CANCELLATION_SCALE,NZ_CANCEL_SAT_GETTING_HELP_OR_SUPPORT_SCALE,NZ_CANCEL_SAT_STAFF_HELPFULNESS_SCALE,NZ_CANCEL_SAT_THE_EASE_OF_CANCELLING_SCALE,NZ_CHANGE_BUY_GETTING_HELP_OR_SUPPORT_SCALE,NZ_CHANGE_BUY_NAVIGATING_THE_ONE_NZ_WEBSITE_SCALE,NZ_CHANGE_BUY_STAFF_HELPFULNESS_SCALE,NZ_CHANGE_BUY_THE_EASE_OF_CHANGING_YOUR_CONTRACT_SCALE,NZ_CHANGE_BUY_THE_PAYMENT_OPTIONS_AVAILABLE_SCALE,NZ_CHANGE_BUY_THE_TIME_TAKEN_TO_MAKE_THE_CHANGE_SCALE,NZ_CHANGE_CHOOSE_GETTING_HELP_OR_SUPPORT_SCALE,NZ_CHANGE_CHOOSE_STAFF_HELPFULNESS_SCALE,NZ_CHANGE_CHOOSE_THE_EASE_OF_COMPARING_OPTIONS_SCALE,NZ_CHANGE_CHOOSE_THE_OPTIONS_AVAILABLE_TO_SUIT_YOU_SCALE,NZ_CHANGE_CHOOSE_THE_USEFULNESS_OF_INFORMATION_SCALE,NZ_CHANGE_CHOOSE_TRADING_IN_YOUR_OLD_PHONE_SCALE,NZ_CHANGE_IMPORTANT_IMPROVEMENT_CMT,NZ_CHANGE_MANAGE_COMMUNICATION_ABOUT_YOUR_CHANGE_SCALE,NZ_CHANGE_MANAGE_THE_EASE_OF_MAKING_YOUR_CHANGE_SCALE,NZ_CHANGE_MANAGE_THE_WAYS_OF_CONTACTING_ONE_NZ_SCALE,NZ_CHANGE_NPS_SCALE,NZ_CHANGE_OPERATE_THE_QUALITY_OF_YOUR_WI_FI_SIGNAL_SCALE,NZ_CHANGE_OPERATE_THE_RELIABILITY_OF_ONE_NZ_BROADBAND_SCALE,NZ_CHANGE_OPERATE_THE_SPEED_OF_ONE_NZ_BROADBAND_SCALE,NZ_CHANGE_OVERALL_SATISFACTION_REASON_CMT,NZ_CHANGE_OVERALL_SATISFACTION_SCALE,NZ_CHANGE_REASON_CHANGE_CMT,NZ_CHANGE_SETUP_EASE_OF_GETTING_SET_UP_AND_ONLINE_SCALE,NZ_CHANGE_SETUP_GETTING_HELP_OR_SUPPORT_SCALE,NZ_CHANGE_SETUP_THE_EASE_OF_CONFIRMING_YOUR_MOVE_SCALE,NZ_CHANGE_SETUP_THE_QUALITY_OF_YOUR_INSTALLATION_SCALE,NZ_CHANGE_SETUP_UPDATES_FROM_THE_TECHNICIAN_SCALE,NZ_CHANGE_SETUP_UPDATES_ON_GETTING_YOU_CONNECTED_SCALE,NZ_CHANGE_SETUP_UPDATES_ON_YOUR_MODEM_DELIVERY_SCALE,NZ_JOIN_BUY_GETTING_HELP_OR_SUPPORT_SCALE,NZ_JOIN_BUY_NAVIGATING_THE_ONE_NZ_WEBSITE_SCALE,NZ_JOIN_BUY_STAFF_HELPFULNESS_SCALE,NZ_JOIN_BUY_THE_EASE_OF_SIGNING_UP_FOR_YOUR_PLAN_SCALE,NZ_JOIN_BUY_THE_PAYMENT_OPTIONS_AVAILABLE_SCALE,NZ_JOIN_BUY_THE_TIME_TAKEN_TO_SIGN_UP_SCALE,NZ_JOIN_BUY_TRADING_IN_YOUR_OLD_PHONE_SCALE,NZ_JOIN_CHOOSE_GETTING_HELP_OR_SUPPORT_SCALE,NZ_JOIN_CHOOSE_STAFF_HELPFULNESS_SCALE,NZ_JOIN_CHOOSE_THE_EASE_OF_COMPARING_PLANS_SCALE,NZ_JOIN_CHOOSE_THE_OPTIONS_AVAILABLE_SCALE,NZ_JOIN_CHOOSE_THE_USEFULNESS_OF_INFORMATION_SCALE,NZ_JOIN_GENERAL_ACCESSING_ACCOUNT_AND_BILLING_SCALE,NZ_JOIN_GENERAL_ACTIVATING_AND_GETTING_CONNECTED_SCALE,NZ_JOIN_GENERAL_CHOOSING_A_PLAN_SCALE,NZ_JOIN_GENERAL_CHOOSING_YOUR_PHONE_TABLET_SCALE,NZ_JOIN_GENERAL_LIKELY_TO_RECOMMEND_SCALE,NZ_JOIN_GENERAL_SATISFACTION_REASON_CMT,NZ_JOIN_GENERAL_SIGNING_UP_FOR_YOUR_PLAN_SCALE,NZ_JOIN_GENERAL_THE_OVERALL_EXPERIENCE_SCALE,NZ_JOIN_IMPORTANT_IMPROVEMENT_CMT,NZ_JOIN_SETUP_DOWNLOADING_AND_SET_UP_IN_THE_APP_SCALE,NZ_JOIN_SETUP_GETTING_HELP_OR_SUPPORT_SCALE,NZ_JOIN_SETUP_THE_EASE_OF_MAKING_YOUR_FIRST_PAYMENT_SCALE,NZ_JOIN_SETUP_THE_EASE_OF_UNDERSTANDING_FIRST_BILL_SCALE,NZ_JOIN_SETUP_VIEWING_USAGE_INFORMATION_SCALE,NZ_JOIN_STARTED_BROADBAND_WORKING_TIMEFRAME_ALT,NZ_JOIN_STARTED_EASE_OF_GETTING_SET_UP_AND_ONLINE_SCALE,NZ_JOIN_STARTED_EASE_OF_TRANSFERRING_YOUR_PHONE_NO_SCALE,NZ_JOIN_STARTED_GETTING_HELP_OR_SUPPORT_SCALE,NZ_JOIN_STARTED_OUR_UPDATES_ON_GETTING_YOU_CONNECTED_SCALE,NZ_JOIN_STARTED_THE_QUALITY_OF_YOUR_INSTALLATION_SCALE,NZ_JOIN_STARTED_UPDATES_FROM_THE_TECHNICIAN_SCALE,NZ_JOIN_STARTED_UPDATES_ON_YOUR_DELIVERY_SCALE,NZ_RELATIONSHIP_BROADBAND_RETENTION_ALT,NZ_RELATIONSHIP_CX_I_CONNECT_WITH_ONE_NZ_VALUES_SCALE,NZ_RELATIONSHIP_CX_I_FEEL_IN_CONTROL_SCALE,NZ_RELATIONSHIP_CX_IT_CLEAR_WHAT_TO_EXPECT_SCALE,NZ_RELATIONSHIP_CX_LET_ME_ENJOY_LIFE_MORE_SCALE,NZ_RELATIONSHIP_CX_ONE_NZ_MAKES_ME_FEEL_VALUED_SCALE,NZ_RELATIONSHIP_CX_ONE_NZ_TREATS_ME_FAIRLY_SCALE,NZ_RELATIONSHIP_GENERAL_APPROACH_TO_SUSTAINABILITY_SCALE,NZ_RELATIONSHIP_GENERAL_GETTING_ACCOUNT_OR_SUPPORT_SCALE,NZ_RELATIONSHIP_GENERAL_ONE_NZ_MOBILE_NETWORK_SCALE,NZ_RELATIONSHIP_GENERAL_ONE_NZ_PRODUCT_AND_PLAN_SCALE,NZ_RELATIONSHIP_GENERAL_RECEIVING_AND_PAYING_BILL_SCALE,NZ_RELATIONSHIP_GENERAL_THE_ONE_NZ_APP_WEBSITE_SCALE,NZ_RELATIONSHIP_GENERAL_THE_ONE_NZ_REWARDS_SCALE,NZ_RELATIONSHIP_GENERAL_THE_VALUE_FOR_MONEY_SCALE,NZ_RELATIONSHIP_GENERAL_YOUR_ONE_NZ_BROADBAND_SCALE,NZ_RELATIONSHIP_IMPORTANT_IMPROVEMENT_CMT,NZ_RELATIONSHIP_MOBILE_RETENTION_ALT,NZ_RELATIONSHIP_NPS_REASON_CMT,NZ_RELATIONSHIP_NPS_SCALE,NZ_RELATIONSHIP_OVERALL_SATISFACTION_SCALE,NZ_USE_CSAT_ONE_NZ_MOBILE_NETWORK_SCALE,NZ_USE_CSAT_REASON_CMT,NZ_USE_CSAT_THE_BILLING_AND_PAYMENT_PROCESS_SCALE,NZ_USE_CSAT_THE_COMMUNICATION_YOU_RECEIVE_SCALE,NZ_USE_CSAT_THE_MY_ONE_NZ_APP_SCALE,NZ_USE_CSAT_YOUR_HOME_BROADBAND_CONNECTION_SCALE,NZ_USE_CSAT_YOUR_PLAN_OVERALL_SCALE,NZ_USE_HELP_STAFF_HELPFULNESS_SCALE,NZ_USE_HELP_STAFF_KNOWLEDGE_SCALE,NZ_USE_HELP_THE_EASE_OF_FINDING_THE_INFORMATION_SCALE,NZ_USE_HELP_THE_SOLUTION_OR_OUTCOME_TO_YOUR_ISSUE_SCALE,NZ_USE_HELP_THE_TIME_TAKEN_TO_FIX_YOUR_ISSUE_SCALE,NZ_USE_IMPORTANT_IMPROVEMENT_CMT,NZ_USE_LAST_RECEIVED_HELP_ALT,NZ_USE_MANAGE_ACCESSING_USAGE_INFORMATION_SCALE,NZ_USE_MANAGE_NOTIFICATIONS_ON_OUTAGES_SCALE,NZ_USE_MANAGE_NOTIFICATIONS_ON_UNEXPECTED_CHARGES_SCALE,NZ_USE_NPS_HELP_RECEIVED_SCALE,NZ_USE_NPS_SCALE,NZ_USE_OPERATE_THE_COVERAGE_OF_MOBILE_NETWORK_SCALE,NZ_USE_OPERATE_THE_DATA_SPEED_ON_ONE_NZ_NETWORK_SCALE,NZ_USE_OPERATE_THE_QUALITY_OF_CALLS_MADE_ON_ONE_NZ_SCALE,NZ_USE_OPERATE_THE_QUALITY_OF_YOUR_WI_FI_SIGNAL_SCALE,NZ_USE_OPERATE_THE_RELIABILITY_OF_ONE_NZ_BROADBAND_SCALE,NZ_USE_OPERATE_THE_SPEED_OF_ONE_NZ_BROADBAND_SCALE,NZ_USE_PAY_THE_ACCURACY_OF_YOUR_BILL_SCALE,NZ_USE_PAY_THE_EASE_OF_UNDERSTANDING_YOUR_BILL_SCALE,NZ_USE_PAY_THE_PAYMENT_OPTIONS_SCALE,NZ_USE_QUERY_HELP_CHANNEL_ALT,NZ_USE_QUERY_RESOLVED_ALT,NZ_USE_QUERY_SATISFACTION_SCALE,NZ_USE_QUERY_TOPIC_ALT,NZ_USE_QUERY_TOPIC_OTHER_TXT
81,92023052100062066,1-B61STRV,1-B61O4YL,1-U80ZUZR,d44b065be6b815906f3218180fdd0e98,c701724ce4ef0be7a4f28e984672670f,e58955ab6b51eb7c7c6017ef7c0787a8,19734333,Completed,Relationship,mobile Pay Monthly,2023-05-20 18:01:45,2023-05-22 16:53:54,2023-05-26 16:57:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,N/A,6,5,N/A,6,5,N/A,6,8,5,6,3,3,6,6,"Broadband speed, it continually slows down.
Faster access to help via phone.",4,,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,92023052100112283,1-10QD-245,1-4Y7QS3H,1-4Y87RXD,6d3e3905518fc076d883c1d26a5ada8f,c9bc9a0021396cc4a40bed947fe4760f,cad566f547f75cc8c33ab6d18ea111a7,19734595,Completed,Relationship,mobile Pay Monthly,2023-05-20 18:01:45,2023-05-22 16:53:54,2023-05-25 08:14:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,5,1,4,1,1,5,1,1,,the time factor of renewing top up at 11.59 the night before my pension there being I lose all carry over. this time should be 24 hours later. If you did this you would make alot of poor people alot able to keep in touch with loved ones and their health.,2,delay in receiving txt messages,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,92023052100146442,1-F61TGJ5,1-F61T8DJ,1-144PF7UI,953375f0d30417e80d7a29d1cba49065,a79e9e58f90e0c638022c7eace21b9e4,c45b55b55e192a0ccaff81592b18d6dd,19738080,Completed,Relationship,mobile Pay Monthly,2023-05-20 18:01:45,2023-05-22 16:53:54,2023-05-22 17:13:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,10,10,8,10,10,8,10,10,10,10,10,8,10,10,Perhaps some of the deals that are offered to new customers could be given to us that have stuck with you for a number of years,1,All contact with your services been excellent,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,92023052100153169,1-16C1YAY2,1-16C2HDSU,1-16C2MZGQ,59628799dd5dc15a20251f17cad009ae,6fd7da667b54bc1fa446a31270d73381,c750a6aeef8dec3b582dc15cc0c835af,19739458,Completed,Relationship,mobile Pay Monthly,2023-05-20 18:01:45,2023-05-22 16:53:54,2023-05-22 22:23:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,9,8,7,8,10,10,9,10,10,8,10,6,,Service in rural areas,5,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,92023052100831438,1-1122Y1I7,1-1122YB5F,1-11AHA0XC,02ca018b877ea72e82ee51541089e215,022ae1cad243e0053c2bcefcfdd88dda,740faddc3b7fdd1c6e34fc8c27fbb6fa,19737989,Completed,Relationship,mobile Pay Monthly,2023-05-20 18:01:45,2023-05-22 16:53:54,2023-05-23 09:13:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,I am totally happy with the service that you currently provide Obviously with the way that the world is at the moment Cheaper plans would always be a huge benefit as everyone including myself are struggling financially at the moment,1,Great service and its a new zealand call centre so you provide jobs for New Zealanders Loved the seamless transition from Vodafone to One . Highly recommend to all :),10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,92023052200148433,1-6LO3BZX,1-6LOALO6,1-13LC5D1C,3b743a2504063f7cac25bc1212a20ece,6674e8b3649288a9c7ced4574332686c,671821158164744a537f0c05126d6a69,19777667,Completed,Relationship,mobile Pay Monthly,2023-05-21 18:01:41,2023-05-23 12:45:00,2023-05-27 13:54:35,2023-05-27 12:46:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,5,5,3,5,5,N/A,N/A,7,6,8,4,5,7,8,,4,I don't do recommendations,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,92023052200262811,1-8JXVE51,1-G71TU75,1-VQ8FSCT,eaee67ebec89bfd1b81cfe4c366feeb9,fba155687910b5ade52e60509c9f4d44,de0c78fb4a1814be17549b3f6bc95712,19779790,Completed,Relationship,mobile Pay Monthly,2023-05-21 18:01:41,2023-05-23 12:45:00,2023-05-24 16:40:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,8,8,N/A,8,8,N/A,8,8,8,8,9,N/A,8,,"Can't think of anything offhand. I'd have to think about it, write it down when I think of something and put it in the next survey.",5,"Overall, I've not had any real issues with Vodafone (now One) but I leave decisions about what services people want to use up to them and try not to influence them in any way.",8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,92023052200368416,1-1682USSX,1-1682U6IZ,1-1682XD6E,dfdf4a4efba50000b4d8a0672c2797c9,92fee66196ca246aabdd9803d9956a5b,7efd91f7f1a36ea3d296cba0ecc2afbb,19779407,Completed,Relationship,mobile Pay Monthly,2023-05-21 18:01:41,2023-05-23 12:45:00,2023-05-23 17:02:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10,10,10,9,10,10,10,10,10,,Unsure at this stage,5,I’ve always had great service from this company and I was impressed with their transition to the new branding / name. It was very user friendly.,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,92023052200595706,1-10XDQBJX,1-10XDQLA7,1-10XF6DEQ,9172400516e0a22fbf8010feaa7480a6,a3d1d00611230f8e2fefc290aea2ee6b,2391a5b619c20e30c2edf3230717f836,19774863,Completed,Relationship,mobile Pay Monthly,2023-05-21 18:01:41,2023-05-23 12:45:00,2023-05-23 13:57:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,9,9,9,8,9,N/A,9,9,10,10,7,8,,More plans for international roaming,5,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,92023052200660932,1-1042UW35,1-10431SDD,1-10BW4C8E,06dacd9e8a09e3e71f744c6d4d5a2a20,ee90e25ca2a17ccca22d454ec0979a4f,fd92e2e92c72dddd14eabda81eff209b,19776850,Completed,Relationship,mobile Pay Monthly,2023-05-21 18:01:41,2023-05-23 12:45:00,2023-05-23 22:05:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,7,8,8,8,7,7,8,8,8,5,10,,Mobile network in the country rural areas,4,Great service,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,92023052200742952,1-16E4YB2B,1-16E52AMG,1-16E56W7E,1e8379062097abddd0e9a1d98152bb9b,335937288444d04c0fb6af4916f6bc9d,afd62521856a875589c3861492997381,19775217,Completed,Relationship,mobile Pay Monthly,2023-05-21 18:01:41,2023-05-23 12:45:00,2023-05-24 11:48:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,8,N/A,N/A,8,N/A,N/A,N/A,8,8,10,N/A,N/A,10,,.,5,.,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,92023052200820148,1-UTKNQD5,1-UTKNQDV,1-Y7M8TDC,ce5d543c228db452777e80dace819cd2,851285a6a1fcfb2fa9f0ec35a4c22311,61947cda3dd1147c0512f1b5733a17c8,19777586,Completed,Relationship,mobile Pay Monthly,2023-05-21 18:01:41,2023-05-23 12:45:00,2023-05-23 13:54:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,8,6,7,7,7,7,9,9,7,9,9,9,8,9,,3,,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,92023052200889605,1-RVXNL,1-G0XS2O8,1-TFT2FMY,bb49d4c915735352f9436e1f3b470994,52de8a3252a8e383fcebae72e7888ff5,d8412fffc3da8ee122502cd13588980b,19776583,Completed,Relationship,mobile Pay Monthly,2023-05-21 18:01:41,2023-05-23 12:45:00,2023-05-27 19:46:08,2023-05-27 12:47:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7,8,10,N/A,N/A,8,7,Your connectivity,3,There are a few things need sorting with our internet and phone connection. Bad weather can affect coverage and often connections will drop out unexpectantly,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,92023052300050076,1-QR1ZYWL,1-QR1ZM87,1-VFXG2WF,03256b7e41e8afc2a477deac2275d773,aaab1eeaee011156a7f029efb39d751b,a9602ce4c382227bfe97af1571a22318,19796996,Completed,Relationship,mobile Pay Monthly,2023-05-22 18:02:56,2023-05-24 12:45:00,2023-05-24 16:40:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,10,10,10,8,10,10,10,10,10,N/A,N/A,10,,For me nothing at the moment I’m happy with my plan and also the service thank you,5,Service is good,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,92023052300059249,1-7OB8-2562,1-3OTRWD8,1-1316AM0O,7e411cc63b8a1baaa84c6f3b7104234b,f00f224c65aaffe4f2679bc91960681d,eb86731fc234f2fbe5cc0261951c7e01,19794285,Completed,Relationship,mobile Pay Monthly,2023-05-22 18:02:56,2023-05-24 12:45:00,2023-05-24 18:30:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,7,7,7,7,N/A,7,8,7,8,N/A,N/A,7,,Still a few holes in service in metro areas. Luckily you have wifi calling backup!!,4,Seems reasonable. Easy roaming. Looking forward to starlink hookup,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,92023052300150160,1-4Y8S6RT,1-4Y8S6W8,1-ZZQDZS3,70fb07b51e91bf2a10e7cb2d0c645820,4c343d5cf05289b99f3528ea1a019910,e42ea8bb5406a3234ef0b653d8e2328f,19796476,Completed,Relationship,mobile Pay Monthly,2023-05-22 18:02:56,2023-05-24 12:45:00,2023-05-30 09:43:48,2023-05-28 12:55:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,4,0,5,3,3,N/A,0,7,N/A,5,5,N/A,5,,,3,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,92023052300156846,1-FY1AM,1-66I1VLT,1-TLYW6A8,3cda9e129b32a2738ba94608ed9cfa9c,5a582f77b707e88359130c0fedfdc191,7869493dc87c146a8379c7acb0035c7a,19797407,Completed,Relationship,mobile Pay Monthly,2023-05-22 18:02:56,2023-05-24 12:45:00,2023-05-28 14:34:41,2023-05-28 12:55:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,0,0,5,5,6,0,5,7,0,0,,Cheaper plans. Look after loyal longtime customers,99,Nothing to note on changes since became one Nz. Everything is fine.,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,92023052300167505,1-9T84RY,1-4K2M8D1,1-11WG2Q3I,bf9be1f6296efa901f3246c7238e7078,fe03a82b0dc43710c47ff9d470ead862,385d4e68627a5b9d31c4356e19c7c171,19795256,Completed,Relationship,mobile Pay Monthly,2023-05-22 18:02:56,2023-05-24 12:45:00,2023-05-24 12:57:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,8,8,N/A,8,8,8,8,8,N/A,10,N/A,N/A,8,8,Nothing stands out,5,Can’t say I have had any problems with one. nz but not sure how it compares to any other phone company.,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,92023052300211149,1-6SIXMKZ,1-6SJ8E9B,1-YRJAVV6,3ed63c34135a1aa8fa2c8cca98e7ad49,a18146fb6378deb17024b0f0aec360a6,d2af4e0abea7d2a128f4eb2d0b8cd6fb,19797325,Completed,Relationship,mobile Pay Monthly,2023-05-22 18:02:56,2023-05-24 12:45:00,2023-05-28 16:49:20,2023-05-28 12:54:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,6,7,6,6,8,8,8,5,9,8,4,7,,More billing options,4,"Good connection service, helpful Customer service, reliable",8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,102023062000032093,1-RWD1VTJ,1-RWDSJDV,1-RWDTNYA,1dd6ce4a1605b57ec96056eb6b74dc32,7f2a319b0929ba25c4ebe6ffdd1dd9fe,a016bbfd891968fb2f623ec69ace6a50,20353103,Completed,Relationship,broadband,2023-06-20 19:17:44,2023-06-24 12:46:35,2023-06-28 20:00:44,2023-06-28 12:53:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,4,1,3,3,N/A,5,,4,6,2,N/A,3,5,I think costs have risen service is no better the app and website arnt usable. Reception is poor in our house and the modem drops out. I'd be happier if 10$ less a month frankly,,Reception cover poor vs spark,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,102023062000164871,1-14G672GZ,1-14G6E5PF,1-14G6P3V2,c1743627c3db5f62b8053c6072459d15,e104d3aa670c900717ebdec9ac96ce72,ae69851f8894aa7bedc0dfc6e6de71ca,20356357,Completed,Relationship,broadband,2023-06-20 19:17:44,2023-06-24 12:46:35,2023-06-28 13:36:22,2023-06-28 12:54:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,N/A,5,5,N/A,5,5,N/A,5,,5,5,N/A,N/A,8,5,,,,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,102023062000267729,1-4MX535T,1-A4DWBF6,1-WICAH9N,9b336d469b2bcdd4da83187238e61a41,727f8bcd24606a0a84498bd4126d4d0a,88a1442d8fbaba6713b085c47e5d39e3,20352813,Completed,Relationship,broadband,2023-06-20 19:17:44,2023-06-24 12:46:35,2023-07-03 21:18:19,2023-06-28 12:53:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,4,6,4,5,6,5,3,,6,8,6,4,7,7,"valued assistance, value long servicing customers",,difficulty when phoning for assistance and the wait time,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
